OBJECTID,Data,Estação,Nome_Estação,Poluente,Classificação,IQAR
4928,2015/10/11 15:00:00+00,SP,Tijuca,O3,Regular,78
4929,2015/10/12 15:00:00+00,AV,Copacabana,PI,Regular,61
4930,2015/10/12 15:00:00+00,BG,Bangu,O3,Inadequada,104
4931,2015/10/12 15:00:00+00,CA,Centro,O3,Regular,51
4932,2015/10/12 15:00:00+00,CG,Campo Grande,O3,Regular,89
4933,2015/10/12 15:00:00+00,IR,Irajá,O3,Regular,94
4934,2015/10/12 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,65
4935,2015/10/12 15:00:00+00,SC,São Cristóvão,O3,Regular,67
4936,2015/10/12 15:00:00+00,SP,Tijuca,O3,Regular,75
4937,2015/10/13 15:00:00+00,CG,Campo Grande,O3,Regular,53
4938,2015/10/13 15:00:00+00,AV,Copacabana,PI,Regular,52
4939,2015/10/13 15:00:00+00,BG,Bangu,O3,Regular,76
4940,2015/10/13 15:00:00+00,CA,Centro,PI,Boa,36
4941,2015/10/13 15:00:00+00,IR,Irajá,O3,Regular,67
4942,2015/10/13 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,42
4943,2015/10/13 15:00:00+00,SC,São Cristóvão,O3,Boa,48
4944,2015/10/13 15:00:00+00,SP,Tijuca,O3,Regular,61
4945,2015/10/14 15:00:00+00,AV,Copacabana,PI,Regular,55
4946,2015/10/14 15:00:00+00,BG,Bangu,O3,Regular,73
4947,2015/10/14 15:00:00+00,CA,Centro,PI,Boa,44
4948,2015/10/14 15:00:00+00,CG,Campo Grande,O3,Regular,61
4949,2015/10/14 15:00:00+00,IR,Irajá,O3,Regular,73
4950,2015/10/14 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,57
4951,2015/10/14 15:00:00+00,SC,São Cristóvão,O3,Regular,84
4952,2015/10/14 15:00:00+00,SP,Tijuca,O3,Regular,66
4953,2015/10/15 15:00:00+00,CG,Campo Grande,PI,Regular,58
4954,2015/10/15 15:00:00+00,IR,Irajá,O3,Regular,75
4955,2015/10/15 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,74
4956,2015/10/15 15:00:00+00,SC,São Cristóvão,O3,Má,207
4957,2015/10/15 15:00:00+00,SP,Tijuca,PI,Regular,55
4958,2015/10/15 15:00:00+00,AV,Copacabana,PI,Regular,71
4959,2015/10/15 15:00:00+00,BG,Bangu,O3,Inadequada,110
4960,2015/10/15 15:00:00+00,CA,Centro,O3,Regular,86
4961,2015/10/16 15:00:00+00,AV,Copacabana,PI,Regular,87
4962,2015/10/16 15:00:00+00,BG,Bangu,O3,Inadequada,184
4963,2015/10/16 15:00:00+00,CA,Centro,O3,Regular,89
4964,2015/10/16 15:00:00+00,CG,Campo Grande,O3,Regular,85
4965,2015/10/16 15:00:00+00,IR,Irajá,O3,Má,200
4966,2015/10/16 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,99
4967,2015/10/16 15:00:00+00,SC,São Cristóvão,O3,Má,204
4968,2015/10/16 15:00:00+00,SP,Tijuca,O3,Má,203
4969,2015/10/17 15:00:00+00,CA,Centro,PI,Regular,53
4970,2015/10/17 15:00:00+00,AV,Copacabana,PI,Regular,63
4971,2015/10/17 15:00:00+00,SC,São Cristóvão,O3,Regular,75
4972,2015/10/17 15:00:00+00,SP,Tijuca,O3,Regular,68
4973,2015/10/17 15:00:00+00,IR,Irajá,O3,Regular,86
4974,2015/10/17 15:00:00+00,BG,Bangu,O3,Regular,89
4975,2015/10/17 15:00:00+00,CG,Campo Grande,O3,Regular,74
4976,2015/10/17 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,58
4977,2015/10/18 15:00:00+00,CA,Centro,O3,Boa,22
4978,2015/10/18 15:00:00+00,AV,Copacabana,PI,Boa,42
4979,2015/10/18 15:00:00+00,SC,São Cristóvão,O3,Boa,36
4980,2015/10/18 15:00:00+00,SP,Tijuca,O3,Boa,40
4981,2015/10/18 15:00:00+00,IR,Irajá,O3,Boa,42
4982,2015/10/18 15:00:00+00,BG,Bangu,O3,Boa,47
4983,2015/10/18 15:00:00+00,CG,Campo Grande,O3,Boa,42
4984,2015/10/18 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,41
4985,2015/10/19 15:00:00+00,CA,Centro,PI,Boa,23
4986,2015/10/19 15:00:00+00,AV,Copacabana,PI,Boa,36
4987,2015/10/19 15:00:00+00,SC,São Cristóvão,O3,Boa,25
4988,2015/10/19 15:00:00+00,SP,Tijuca,O3,Boa,26
4989,2015/10/19 15:00:00+00,IR,Irajá,O3,Boa,28
4990,2015/10/19 15:00:00+00,BG,Bangu,O3,Boa,29
4991,2015/10/19 15:00:00+00,CG,Campo Grande,O3,Boa,27
4992,2015/10/19 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,29
4993,2015/10/20 15:00:00+00,SP,Tijuca,O3,Boa,44
4994,2015/10/20 15:00:00+00,AV,Copacabana,PI,Boa,42
4995,2015/10/20 15:00:00+00,BG,Bangu,O3,Inadequada,116
4996,2015/10/20 15:00:00+00,CA,Centro,PI,Boa,28
4997,2015/10/20 15:00:00+00,CG,Campo Grande,O3,Regular,90
4998,2015/10/20 15:00:00+00,IR,Irajá,O3,Regular,65
4999,2015/10/20 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,60
5000,2015/10/20 15:00:00+00,SC,São Cristóvão,O3,Boa,50
5001,2015/10/21 15:00:00+00,AV,Copacabana,PI,Regular,60
5002,2015/10/21 15:00:00+00,BG,Bangu,O3,Regular,87
5003,2015/10/21 15:00:00+00,CA,Centro,PI,Regular,51
5004,2015/10/21 15:00:00+00,CG,Campo Grande,O3,Regular,83
5005,2015/10/21 15:00:00+00,IR,Irajá,O3,Regular,69
5006,2015/10/21 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,53
5007,2015/10/21 15:00:00+00,SC,São Cristóvão,PI,Boa,49
5008,2015/10/21 15:00:00+00,SP,Tijuca,PI,Regular,56
5009,2015/10/22 15:00:00+00,CA,Centro,PI,Regular,53
5010,2015/10/22 15:00:00+00,AV,Copacabana,PI,Regular,57
5011,2015/10/22 15:00:00+00,SC,São Cristóvão,O3,Regular,54
5012,2015/10/22 15:00:00+00,SP,Tijuca,O3,Regular,55
5013,2015/10/22 15:00:00+00,IR,Irajá,PI,Regular,56
5014,2015/10/22 15:00:00+00,BG,Bangu,O3,Regular,63
5015,2015/10/22 15:00:00+00,CG,Campo Grande,O3,Regular,74
5016,2015/10/22 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,72
5017,2015/10/23 15:00:00+00,CG,Campo Grande,O3,Regular,59
5018,2015/10/23 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,57
5019,2015/10/23 15:00:00+00,CA,Centro,PI,Boa,45
5020,2015/10/23 15:00:00+00,AV,Copacabana,PI,Regular,54
5021,2015/10/23 15:00:00+00,SC,São Cristóvão,O3,Boa,47
5022,2015/10/23 15:00:00+00,SP,Tijuca,O3,Regular,57
5023,2015/10/23 15:00:00+00,IR,Irajá,O3,Regular,60
5024,2015/10/23 15:00:00+00,BG,Bangu,O3,Regular,64
5025,2015/10/24 15:00:00+00,CA,Centro,O3,Boa,28
5026,2015/10/24 15:00:00+00,AV,Copacabana,PI,Boa,45
5027,2015/10/24 15:00:00+00,SC,São Cristóvão,O3,Boa,43
5028,2015/10/24 15:00:00+00,SP,Tijuca,O3,Boa,48
5029,2015/10/24 15:00:00+00,IR,Irajá,O3,Regular,51
5030,2015/10/24 15:00:00+00,BG,Bangu,O3,Regular,62
5031,2015/10/24 15:00:00+00,CG,Campo Grande,O3,Regular,51
5032,2015/10/24 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,47
5033,2015/10/25 15:00:00+00,CA,Centro,O3,Boa,22
5034,2015/10/25 15:00:00+00,AV,Copacabana,O3,Boa,23
5035,2015/10/25 15:00:00+00,SC,São Cristóvão,O3,Boa,30
5036,2015/10/25 15:00:00+00,SP,Tijuca,O3,Boa,33
5037,2015/10/25 15:00:00+00,IR,Irajá,O3,Boa,35
5038,2015/10/25 15:00:00+00,BG,Bangu,O3,Boa,41
5039,2015/10/25 15:00:00+00,CG,Campo Grande,O3,Boa,40
5040,2015/10/25 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,35
5041,2015/10/26 15:00:00+00,SP,Tijuca,O3,Boa,46
5042,2015/10/26 15:00:00+00,BG,Bangu,O3,Regular,56
5043,2015/10/26 15:00:00+00,CA,Centro,PI,Boa,23
5044,2015/10/26 15:00:00+00,CG,Campo Grande,NO2,Boa,35
5045,2015/10/26 15:00:00+00,IR,Irajá,O3,Boa,46
5046,2015/10/26 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,37
5047,2015/10/26 15:00:00+00,SC,São Cristóvão,O3,Boa,38
5048,2015/10/26 15:00:00+00,AV,Copacabana,O3,Boa,21
5049,2015/10/27 15:00:00+00,CA,Centro,O3,Boa,39
5050,2015/10/27 15:00:00+00,AV,Copacabana,PI,Regular,61
5051,2015/10/27 15:00:00+00,SC,São Cristóvão,O3,Boa,42
5052,2015/10/27 15:00:00+00,SP,Tijuca,O3,Regular,56
5053,2015/10/27 15:00:00+00,IR,Irajá,O3,Regular,74
5054,2015/10/27 15:00:00+00,BG,Bangu,O3,Regular,79
5055,2015/10/27 15:00:00+00,CG,Campo Grande,O3,Regular,60
5056,2015/10/27 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,55
5057,2015/10/28 15:00:00+00,SP,Tijuca,O3,Regular,62
5058,2015/10/28 15:00:00+00,IR,Irajá,O3,Regular,64
5059,2015/10/28 15:00:00+00,BG,Bangu,O3,Regular,91
5060,2015/10/28 15:00:00+00,CG,Campo Grande,O3,Regular,66
5061,2015/10/28 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,47
5062,2015/10/28 15:00:00+00,CA,Centro,PI,Boa,49
5063,2015/10/28 15:00:00+00,AV,Copacabana,PI,Regular,68
5064,2015/10/28 15:00:00+00,SC,São Cristóvão,O3,Boa,45
5065,2015/10/29 13:00:00+00,AV,Copacabana,PI,Regular,56
5066,2015/10/29 13:00:00+00,SC,São Cristóvão,O3,Boa,32
5067,2015/10/29 13:00:00+00,SP,Tijuca,O3,Boa,32
5068,2015/10/29 13:00:00+00,IR,Irajá,O3,Boa,38
5069,2015/10/29 13:00:00+00,BG,Bangu,O3,Boa,43
5070,2015/10/29 13:00:00+00,CG,Campo Grande,O3,Boa,39
5071,2015/10/29 13:00:00+00,PG,Pedra de Guaratiba,O3,Boa,39
5072,2015/10/29 13:00:00+00,CA,Centro,PI,Boa,28
5073,2015/10/30 15:00:00+00,AV,Copacabana,PI,Boa,48
5074,2015/10/30 15:00:00+00,BG,Bangu,O3,Boa,42
5075,2015/10/30 15:00:00+00,CA,Centro,PI,Boa,20
5076,2015/10/30 15:00:00+00,CG,Campo Grande,O3,Boa,37
5077,2015/10/30 15:00:00+00,IR,Irajá,O3,Boa,36
5078,2015/10/30 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,34
5079,2015/10/30 15:00:00+00,SC,São Cristóvão,O3,Boa,30
5080,2015/10/30 15:00:00+00,SP,Tijuca,O3,Boa,25
5081,2015/10/31 15:00:00+00,CA,Centro,O3,Regular,51
5082,2015/10/31 15:00:00+00,AV,Copacabana,O3,Boa,43
5083,2015/10/31 15:00:00+00,SC,São Cristóvão,O3,Regular,61
5084,2015/10/31 15:00:00+00,SP,Tijuca,O3,Regular,72
5085,2015/10/31 15:00:00+00,IR,Irajá,O3,Regular,75
5086,2015/10/31 15:00:00+00,BG,Bangu,O3,Regular,59
5087,2015/10/31 15:00:00+00,CG,Campo Grande,O3,Boa,40
5088,2015/10/31 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,58
5089,2015/11/01 15:00:00+00,CA,Centro,O3,Boa,41
5090,2015/11/01 15:00:00+00,AV,Copacabana,PI,Regular,57
5091,2015/11/01 15:00:00+00,SC,São Cristóvão,O3,Boa,48
5092,2015/11/01 15:00:00+00,SP,Tijuca,O3,Boa,49
5093,2015/11/01 15:00:00+00,IR,Irajá,O3,Regular,57
5094,2015/11/01 15:00:00+00,BG,Bangu,O3,Regular,54
5095,2015/11/01 15:00:00+00,CG,Campo Grande,O3,Regular,89
5096,2015/11/01 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,81
5097,2015/11/02 15:00:00+00,CA,Centro,O3,Boa,24
5098,2015/11/02 15:00:00+00,AV,Copacabana,PI,Boa,47
5099,2015/11/02 15:00:00+00,SC,São Cristóvão,O3,Boa,32
5100,2015/11/02 15:00:00+00,SP,Tijuca,O3,Boa,36
5101,2015/11/02 15:00:00+00,IR,Irajá,O3,Boa,49
5102,2015/11/02 15:00:00+00,BG,Bangu,O3,Regular,62
5103,2015/11/02 15:00:00+00,CG,Campo Grande,O3,Regular,58
5104,2015/11/02 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,38
5105,2015/11/03 15:00:00+00,CA,Centro,PI,Boa,30
5106,2015/11/03 15:00:00+00,AV,Copacabana,PI,Regular,58
5107,2015/11/03 15:00:00+00,SC,São Cristóvão,O3,Boa,29
5108,2015/11/03 15:00:00+00,SP,Tijuca,PI,Boa,32
5109,2015/11/03 15:00:00+00,IR,Irajá,O3,Regular,54
5110,2015/11/03 15:00:00+00,BG,Bangu,O3,Regular,59
5111,2015/11/03 15:00:00+00,CG,Campo Grande,O3,Regular,53
5112,2015/11/03 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,34
5113,2015/11/04 15:00:00+00,CA,Centro,PI,Boa,38
5114,2015/11/04 15:00:00+00,AV,Copacabana,PI,Regular,53
5115,2015/11/04 15:00:00+00,SC,São Cristóvão,O3,Boa,50
5116,2015/11/04 15:00:00+00,SP,Tijuca,O3,Boa,41
5117,2015/11/04 15:00:00+00,IR,Irajá,O3,Regular,84
5118,2015/11/04 15:00:00+00,BG,Bangu,O3,Regular,83
5119,2015/11/04 15:00:00+00,CG,Campo Grande,O3,Regular,68
5120,2015/11/04 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,33
5121,2015/11/05 15:00:00+00,AV,Copacabana,O3,Boa,18
5122,2015/11/05 15:00:00+00,BG,Bangu,O3,Regular,53
5123,2015/11/05 15:00:00+00,CA,Centro,PI,Boa,21
5124,2015/11/05 15:00:00+00,CG,Campo Grande,O3,Boa,37
5125,2015/11/05 15:00:00+00,IR,Irajá,O3,Boa,43
5126,2015/11/05 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,35
5127,2015/11/05 15:00:00+00,SC,São Cristóvão,O3,Boa,23
5128,2015/11/05 15:00:00+00,SP,Tijuca,O3,Boa,31
5129,2015/11/06 15:00:00+00,CA,Centro,PI,Boa,27
5130,2015/11/06 15:00:00+00,AV,Copacabana,PI,Regular,52
5131,2015/11/06 15:00:00+00,SC,São Cristóvão,PI,Boa,23
5132,2015/11/06 15:00:00+00,SP,Tijuca,PI,Boa,29
5133,2015/11/06 15:00:00+00,IR,Irajá,O3,Boa,40
5134,2015/11/06 15:00:00+00,BG,Bangu,O3,Boa,30
5135,2015/11/06 15:00:00+00,CG,Campo Grande,O3,Boa,24
5136,2015/11/06 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,26
5137,2015/11/07 15:00:00+00,CA,Centro,PI,Boa,14
5138,2015/11/07 15:00:00+00,AV,Copacabana,PI,Boa,45
5139,2015/11/07 15:00:00+00,SC,São Cristóvão,O3,Boa,17
5140,2015/11/07 15:00:00+00,SP,Tijuca,O3,Boa,24
5141,2015/11/07 15:00:00+00,IR,Irajá,O3,Boa,22
5142,2015/11/07 15:00:00+00,BG,Bangu,O3,Boa,29
5143,2015/11/07 15:00:00+00,CG,Campo Grande,O3,Boa,20
5144,2015/11/07 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,24
5145,2015/11/08 15:00:00+00,BG,Bangu,O3,Boa,23
5146,2015/11/08 15:00:00+00,CG,Campo Grande,O3,Regular,55
5147,2015/11/08 15:00:00+00,IR,Irajá,O3,Regular,53
5148,2015/11/08 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,34
5149,2015/11/08 15:00:00+00,SC,São Cristóvão,O3,Boa,26
5150,2015/11/08 15:00:00+00,SP,Tijuca,O3,Boa,40
5151,2015/11/08 15:00:00+00,AV,Copacabana,PI,Regular,52
5152,2015/11/08 15:00:00+00,CA,Centro,O3,Boa,22
5153,2015/11/09 15:00:00+00,CA,Centro,Indisponivel,Indisponivel,
5154,2015/11/09 15:00:00+00,AV,Copacabana,PI,Regular,76
5155,2015/11/09 15:00:00+00,SC,São Cristóvão,PI,Boa,35
5156,2015/11/09 15:00:00+00,SP,Tijuca,PI,Boa,39
5157,2015/11/09 15:00:00+00,IR,Irajá,O3,Boa,47
5158,2015/11/09 15:00:00+00,BG,Bangu,O3,Regular,65
5159,2015/11/09 15:00:00+00,CG,Campo Grande,O3,Boa,43
5160,2015/11/09 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,48
5161,2015/11/10 15:00:00+00,CA,Centro,Indisponivel,Indisponivel,
5162,2015/11/10 15:00:00+00,AV,Copacabana,PI,Regular,84
5163,2015/11/10 15:00:00+00,SC,São Cristóvão,O3,Regular,52
5164,2015/11/10 15:00:00+00,SP,Tijuca,O3,Regular,68
5165,2015/11/10 15:00:00+00,IR,Irajá,O3,Inadequada,146
5166,2015/11/10 15:00:00+00,BG,Bangu,O3,Má,201
5167,2015/11/10 15:00:00+00,CG,Campo Grande,O3,Regular,90
5168,2015/11/10 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,71
5169,2015/11/11 15:00:00+00,CA,Centro,Indisponivel,Indisponivel,
5170,2015/11/11 15:00:00+00,AV,Copacabana,PI,Regular,75
5171,2015/11/11 15:00:00+00,SC,São Cristóvão,O3,Regular,59
5172,2015/11/11 15:00:00+00,SP,Tijuca,O3,Regular,67
5173,2015/11/11 15:00:00+00,IR,Irajá,O3,Inadequada,146
5174,2015/11/11 15:00:00+00,BG,Bangu,O3,Má,202
5175,2015/11/11 15:00:00+00,CG,Campo Grande,O3,Inadequada,111
5176,2015/11/11 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,66
5177,2015/11/12 15:00:00+00,CA,Centro,PI,Boa,41
5178,2015/11/12 15:00:00+00,AV,Copacabana,PI,Regular,65
5179,2015/11/12 15:00:00+00,SC,São Cristóvão,O3,Boa,43
5180,2015/11/12 15:00:00+00,SP,Tijuca,O3,Regular,61
5181,2015/11/12 15:00:00+00,IR,Irajá,O3,Regular,72
5182,2015/11/12 15:00:00+00,BG,Bangu,O3,Regular,54
5183,2015/11/12 15:00:00+00,CG,Campo Grande,O3,Regular,53
5184,2015/11/12 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,52
5185,2015/11/13 15:00:00+00,CA,Centro,PI,Boa,29
5186,2015/11/13 15:00:00+00,AV,Copacabana,PI,Regular,54
5187,2015/11/13 15:00:00+00,SC,São Cristóvão,O3,Boa,40
5188,2015/11/13 15:00:00+00,SP,Tijuca,O3,Boa,48
5189,2015/11/13 15:00:00+00,IR,Irajá,O3,Regular,85
5190,2015/11/13 15:00:00+00,BG,Bangu,O3,Inadequada,120
5191,2015/11/13 15:00:00+00,CG,Campo Grande,O3,Inadequada,162
5192,2015/11/13 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,51
5193,2015/11/14 14:00:00+00,CA,Centro,O3,Regular,56
5194,2015/11/14 14:00:00+00,AV,Copacabana,PI,Regular,63
5195,2015/11/14 14:00:00+00,SC,São Cristóvão,O3,Regular,78
5196,2015/11/14 14:00:00+00,SP,Tijuca,O3,Regular,64
5197,2015/11/14 14:00:00+00,IR,Irajá,O3,Regular,80
5198,2015/11/14 14:00:00+00,BG,Bangu,O3,Regular,86
5199,2015/11/14 14:00:00+00,CG,Campo Grande,O3,Regular,84
5200,2015/11/14 14:00:00+00,PG,Pedra de Guaratiba,O3,Regular,67
5201,2015/11/15 15:00:00+00,CA,Centro,O3,Regular,57
5202,2015/11/15 15:00:00+00,AV,Copacabana,PI,Regular,61
5203,2015/11/15 15:00:00+00,SC,São Cristóvão,O3,Regular,63
5204,2015/11/15 15:00:00+00,SP,Tijuca,O3,Regular,56
5205,2015/11/15 15:00:00+00,IR,Irajá,O3,Regular,68
5206,2015/11/15 15:00:00+00,BG,Bangu,O3,Regular,61
5207,2015/11/15 15:00:00+00,CG,Campo Grande,O3,Regular,76
5208,2015/11/15 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,69
5209,2015/11/16 13:00:00+00,CA,Centro,PI,Boa,27
5210,2015/11/16 13:00:00+00,AV,Copacabana,PI,Regular,60
5211,2015/11/16 13:00:00+00,SC,São Cristóvão,O3,Boa,30
5212,2015/11/16 13:00:00+00,SP,Tijuca,O3,Boa,29
5213,2015/11/16 13:00:00+00,IR,Irajá,O3,Boa,28
5214,2015/11/16 13:00:00+00,BG,Bangu,O3,Boa,33
5215,2015/11/16 13:00:00+00,CG,Campo Grande,O3,Boa,35
5216,2015/11/16 13:00:00+00,PG,Pedra de Guaratiba,O3,Boa,30
5217,2015/11/17 15:00:00+00,CA,Centro,PI,Boa,23
5218,2015/11/17 15:00:00+00,AV,Copacabana,PI,Regular,54
5219,2015/11/17 15:00:00+00,SC,São Cristóvão,O3,Boa,27
5220,2015/11/17 15:00:00+00,SP,Tijuca,O3,Boa,31
5221,2015/11/17 15:00:00+00,IR,Irajá,O3,Boa,40
5222,2015/11/17 15:00:00+00,BG,Bangu,O3,Boa,33
5223,2015/11/17 15:00:00+00,CG,Campo Grande,O3,Boa,42
5224,2015/11/17 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,34
5225,2015/11/18 15:00:00+00,BG,Bangu,O3,Regular,59
5226,2015/11/18 15:00:00+00,CA,Centro,O3,Boa,31
5227,2015/11/18 15:00:00+00,CG,Campo Grande,O3,Regular,86
5228,2015/11/18 15:00:00+00,IR,Irajá,O3,Regular,91
5229,2015/11/18 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,60
5230,2015/11/18 15:00:00+00,SC,São Cristóvão,O3,Regular,54
5231,2015/11/18 15:00:00+00,AV,Copacabana,PI,Regular,55
5232,2015/11/18 15:00:00+00,SP,Tijuca,O3,Regular,65
5233,2015/11/19 15:00:00+00,CA,Centro,PI,Regular,51
5234,2015/11/19 15:00:00+00,AV,Copacabana,PI,Regular,68
5235,2015/11/19 15:00:00+00,SC,São Cristóvão,O3,Regular,87
5236,2015/11/19 15:00:00+00,SP,Tijuca,O3,Regular,94
5237,2015/11/19 15:00:00+00,IR,Irajá,O3,Inadequada,140
5238,2015/11/19 15:00:00+00,BG,Bangu,O3,Regular,63
5239,2015/11/19 15:00:00+00,CG,Campo Grande,O3,Regular,81
5240,2015/11/19 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,94
5241,2015/11/20 15:00:00+00,AV,Copacabana,PI,Regular,56
5242,2015/11/20 15:00:00+00,BG,Bangu,O3,Regular,60
5243,2015/11/20 15:00:00+00,CA,Centro,O3,Boa,44
5244,2015/11/20 15:00:00+00,CG,Campo Grande,O3,Inadequada,127
5245,2015/11/20 15:00:00+00,IR,Irajá,O3,Regular,76
5246,2015/11/20 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,87
5247,2015/11/20 15:00:00+00,SC,São Cristóvão,O3,Regular,73
5248,2015/11/20 15:00:00+00,SP,Tijuca,O3,Regular,67
5249,2015/11/21 15:00:00+00,CA,Centro,O3,Boa,47
5250,2015/11/21 15:00:00+00,AV,Copacabana,PI,Regular,55
5251,2015/11/21 15:00:00+00,SC,São Cristóvão,O3,Regular,61
5252,2015/11/21 15:00:00+00,SP,Tijuca,O3,Regular,62
5253,2015/11/21 15:00:00+00,IR,Irajá,O3,Regular,53
5254,2015/11/21 15:00:00+00,BG,Bangu,O3,Regular,57
5255,2015/11/21 15:00:00+00,CG,Campo Grande,O3,Regular,63
5256,2015/11/21 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,65
5257,2015/11/22 15:00:00+00,CA,Centro,O3,Boa,26
5258,2015/11/22 15:00:00+00,AV,Copacabana,PI,Boa,44
5259,2015/11/22 15:00:00+00,SC,São Cristóvão,O3,Boa,35
5260,2015/11/22 15:00:00+00,SP,Tijuca,O3,Boa,37
5261,2015/11/22 15:00:00+00,IR,Irajá,O3,Regular,52
5262,2015/11/22 15:00:00+00,BG,Bangu,O3,Regular,59
5263,2015/11/22 15:00:00+00,CG,Campo Grande,O3,Regular,59
5264,2015/11/22 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,45
5265,2015/11/23 15:00:00+00,CA,Centro,PI,Boa,31
5266,2015/11/23 15:00:00+00,AV,Copacabana,PI,Regular,57
5267,2015/11/23 15:00:00+00,SC,São Cristóvão,O3,Boa,35
5268,2015/11/23 15:00:00+00,SP,Tijuca,O3,Boa,33
5269,2015/11/23 15:00:00+00,IR,Irajá,O3,Boa,44
5270,2015/11/23 15:00:00+00,BG,Bangu,O3,Regular,58
5271,2015/11/23 15:00:00+00,CG,Campo Grande,O3,Boa,48
5272,2015/11/23 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,37
5273,2015/11/24 15:00:00+00,CA,Centro,PI,Boa,30
5274,2015/11/24 15:00:00+00,AV,Copacabana,PI,Regular,53
5275,2015/11/24 15:00:00+00,SC,São Cristóvão,O3,Boa,26
5276,2015/11/24 15:00:00+00,SP,Tijuca,O3,Boa,28
5277,2015/11/24 15:00:00+00,IR,Irajá,O3,Boa,49
5278,2015/11/24 15:00:00+00,BG,Bangu,O3,Regular,59
5279,2015/11/24 15:00:00+00,CG,Campo Grande,O3,Regular,56
5280,2015/11/24 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,49
5281,2015/11/25 15:00:00+00,CA,Centro,PI,Boa,46
5282,2015/11/25 15:00:00+00,AV,Copacabana,PI,Regular,60
5283,2015/11/25 15:00:00+00,SC,São Cristóvão,O3,Boa,45
5284,2015/11/25 15:00:00+00,SP,Tijuca,PI,Boa,39
5285,2015/11/25 15:00:00+00,IR,Irajá,O3,Regular,57
5286,2015/11/25 15:00:00+00,BG,Bangu,O3,Boa,41
5287,2015/11/25 15:00:00+00,CG,Campo Grande,O3,Boa,45
5288,2015/11/25 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,49
5289,2015/11/26 15:00:00+00,CA,Centro,PI,Boa,29
5290,2015/11/26 15:00:00+00,AV,Copacabana,PI,Regular,54
5291,2015/11/26 15:00:00+00,SC,São Cristóvão,O3,Boa,33
5292,2015/11/26 15:00:00+00,SP,Tijuca,NO2,Boa,29
5293,2015/11/26 15:00:00+00,IR,Irajá,O3,Boa,37
5294,2015/11/26 15:00:00+00,BG,Bangu,O3,Boa,47
5295,2015/11/26 15:00:00+00,CG,Campo Grande,O3,Boa,47
5296,2015/11/26 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,37
5297,2015/11/27 15:00:00+00,AV,Copacabana,PI,Regular,53
5298,2015/11/27 15:00:00+00,BG,Bangu,O3,Boa,49
5299,2015/11/27 15:00:00+00,CA,Centro,PI,Boa,31
5300,2015/11/27 15:00:00+00,CG,Campo Grande,O3,Boa,38
5301,2015/11/27 15:00:00+00,IR,Irajá,O3,Boa,34
5302,2015/11/27 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,33
5303,2015/11/27 15:00:00+00,SC,São Cristóvão,O3,Boa,28
5304,2015/11/27 15:00:00+00,SP,Tijuca,O3,Boa,23
5305,2015/11/28 15:00:00+00,CA,Centro,PI,Boa,33
5306,2015/11/28 15:00:00+00,AV,Copacabana,PI,Regular,51
5307,2015/11/28 15:00:00+00,SC,São Cristóvão,O3,Regular,52
